createdAt,facilityId,co2e,fuelHint,ch4,n2o,ef,co2,month,month_sin,month_cos,anomaly_score,rolling_threshold
2025-01-20 06:24:51.681000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:52.258000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:52.258000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:52.258000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 06:24:56.462000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 06:24:56.462000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 06:24:56.462000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 07:00:58.876000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:00:58.876000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:00:58.876000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:01:12.038000+00:00,2f79e7cf-97ef-496b-9c55-04ff2f0d33ba,14.95024,,0.002324,0.000312,0.23928,14.802558,1,0.49999999999999994,0.8660254037844387,0.19278558694000275,0.19281882356140945
2025-01-20 07:01:12.038000+00:00,2f79e7cf-97ef-496b-9c55-04ff2f0d33ba,14.95024,,0.002324,0.000312,0.23928,14.802558,1,0.49999999999999994,0.8660254037844387,0.19278558694000275,0.19281882356140945
2025-01-20 07:01:12.038000+00:00,2f79e7cf-97ef-496b-9c55-04ff2f0d33ba,14.95024,,0.002324,0.000312,0.23928,14.802558,1,0.49999999999999994,0.8660254037844387,0.19278558694000275,0.19281882356140945
2025-01-20 07:07:15.699000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:15.699000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:15.699000+00:00,06330262-618b-4881-b13a-4631cc3047e6,152.587859,,0.01778,0.002302,0.541092,151.479876,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:15.979000+00:00,06330262-618b-4881-b13a-4631cc3047e6,169.361702,,0.019734,0.002556,0.541092,168.131919,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:15.979000+00:00,06330262-618b-4881-b13a-4631cc3047e6,169.361702,,0.019734,0.002556,0.541092,168.131919,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:15.979000+00:00,06330262-618b-4881-b13a-4631cc3047e6,169.361702,,0.019734,0.002556,0.541092,168.131919,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:16.264000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:16.264000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:16.264000+00:00,06330262-618b-4881-b13a-4631cc3047e6,139.601658,,0.016267,0.002106,0.541092,138.587972,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.19281882356140945
2025-01-20 07:07:16.641000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 07:07:16.641000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 07:07:16.641000+00:00,06330262-618b-4881-b13a-4631cc3047e6,126.074366,,0.01469,0.001902,0.541092,125.158905,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19281882356140945
2025-01-20 07:07:16.924000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19280453181420457
2025-01-20 07:07:16.924000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19280453181420457
2025-01-20 07:07:16.924000+00:00,06330262-618b-4881-b13a-4631cc3047e6,120.663449,,0.01406,0.001821,0.541092,119.787278,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19280453181420457
2025-01-20 07:07:17.226000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.226000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.226000+00:00,06330262-618b-4881-b13a-4631cc3047e6,119.581265,,0.013934,0.001804,0.541092,118.712953,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.521000+00:00,06330262-618b-4881-b13a-4631cc3047e6,118.499082,,0.013808,0.001788,0.541092,117.638627,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.521000+00:00,06330262-618b-4881-b13a-4631cc3047e6,118.499082,,0.013808,0.001788,0.541092,117.638627,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.521000+00:00,06330262-618b-4881-b13a-4631cc3047e6,118.499082,,0.013808,0.001788,0.541092,117.638627,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19278558694000275
2025-01-20 07:07:17.766000+00:00,06330262-618b-4881-b13a-4631cc3047e6,113.088165,,0.013177,0.001706,0.541092,112.267001,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19223668919306766
2025-01-20 07:07:17.766000+00:00,06330262-618b-4881-b13a-4631cc3047e6,113.088165,,0.013177,0.001706,0.541092,112.267001,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19223668919306766
2025-01-20 07:07:17.766000+00:00,06330262-618b-4881-b13a-4631cc3047e6,113.088165,,0.013177,0.001706,0.541092,112.267001,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.19223668919306766
2025-01-20 07:07:17.981000+00:00,06330262-618b-4881-b13a-4631cc3047e6,129.320916,,0.015069,0.001951,0.541092,128.381881,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.1892532340774086
2025-01-20 07:07:17.981000+00:00,06330262-618b-4881-b13a-4631cc3047e6,129.320916,,0.015069,0.001951,0.541092,128.381881,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.1892532340774086
2025-01-20 07:07:17.981000+00:00,06330262-618b-4881-b13a-4631cc3047e6,129.320916,,0.015069,0.001951,0.541092,128.381881,1,0.49999999999999994,0.8660254037844387,0.18498425365824933,0.1892532340774086
2025-01-20 07:07:18.846000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 07:07:18.846000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 07:07:18.846000+00:00,06330262-618b-4881-b13a-4631cc3047e6,158.539868,,0.018473,0.002392,0.541092,157.388666,1,0.49999999999999994,0.8660254037844387,0.17862720168601504,0.18498425365824933
2025-01-20 07:13:00.041000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,251.791637,,0.026943,0.004042,0.763005,249.966223,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:00.041000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,251.791637,,0.026943,0.004042,0.763005,249.966223,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:00.041000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,251.791637,,0.026943,0.004042,0.763005,249.966223,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:00.599000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,216.84601,,0.023204,0.003481,0.763005,215.273941,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:00.599000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,216.84601,,0.023204,0.003481,0.763005,215.273941,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:00.599000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,216.84601,,0.023204,0.003481,0.763005,215.273941,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:01.181000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,232.106109,,0.024837,0.003726,0.763005,230.423409,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:01.181000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,232.106109,,0.024837,0.003726,0.763005,230.423409,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:01.181000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,232.106109,,0.024837,0.003726,0.763005,230.423409,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19278558694000275
2025-01-20 07:13:01.741000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,245.9928,,0.026323,0.003948,0.763005,244.209425,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:01.741000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,245.9928,,0.026323,0.003948,0.763005,244.209425,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:01.741000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,245.9928,,0.026323,0.003948,0.763005,244.209425,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19278558694000275
2025-01-20 07:13:02.314000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,219.135025,,0.023449,0.003517,0.763005,217.546361,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19117118180195836
2025-01-20 07:13:02.314000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,219.135025,,0.023449,0.003517,0.763005,217.546361,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19117118180195836
2025-01-20 07:13:02.314000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,219.135025,,0.023449,0.003517,0.763005,217.546361,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.19117118180195836
2025-01-20 07:13:02.823000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,235.768533,,0.025229,0.003784,0.763005,234.059282,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19117118180195836
2025-01-20 07:13:02.823000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,235.768533,,0.025229,0.003784,0.763005,234.059282,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19117118180195836
2025-01-20 07:13:02.823000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,235.768533,,0.025229,0.003784,0.763005,234.059282,1,0.49999999999999994,0.8660254037844387,0.16407251670170242,0.19117118180195836
2025-01-20 07:13:03.348000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,218.677222,,0.0234,0.00351,0.763005,217.091877,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:03.348000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,218.677222,,0.0234,0.00351,0.763005,217.091877,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:03.348000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,218.677222,,0.0234,0.00351,0.763005,217.091877,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:03.842000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,206.621744,,0.02211,0.003316,0.763005,205.123798,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:03.842000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,206.621744,,0.02211,0.003316,0.763005,205.123798,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:03.842000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,206.621744,,0.02211,0.003316,0.763005,205.123798,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:04.459000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,217.151212,,0.023237,0.003485,0.763005,215.57693,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
2025-01-20 07:13:04.459000+00:00,05d8e8cc-e504-47bd-8d8c-b98f370abed8,217.151212,,0.023237,0.003485,0.763005,215.57693,1,0.49999999999999994,0.8660254037844387,0.16660059879642508,0.18498425365824933
